subject,y_true,y_pred,error,Gender,Country
1049,19.0,17.66843087243567,-1.3315691275643289,f,uk
924,17.0,18.330558318426423,1.330558318426423,f,uk
1136,19.0,17.672586193009924,-1.3274138069900765,m,uk
672,19.0,17.673000083711848,-1.3269999162881518,f,uk
216,16.0,17.321781729534862,1.3217817295348624,f,uk
911,18.0,16.692387556549864,-1.307612443450136,f,uk
1320,15.0,16.305253549204657,1.3052535492046573,f,usa
1195,19.0,17.697992368232846,-1.3020076317671538,m,usa
1095,15.0,16.299850021076697,1.299850021076697,f,uk
910,17.0,18.297456694307375,1.2974566943073746,m,uk
454,19.0,17.711389609712054,-1.2886103902879462,f,usa
111,19.0,17.71617325560905,-1.2838267443909501,m,usa
1205,19.0,17.720589214983015,-1.2794107850169851,f,usa
809,18.0,16.720648990429417,-1.2793510095705827,f,usa
410,19.0,17.72156605943245,-1.2784339405675489,f,uk
324,19.0,17.731614238721516,-1.2683857612784841,f,uk
966,19.0,17.735912223069956,-1.2640877769300438,f,uk
1067,17.0,18.260577892794295,1.260577892794295,m,usa
923,19.0,17.740817365871845,-1.2591826341281553,f,uk
1150,17.0,18.253008887519993,1.253008887519993,m,usa
487,17.0,18.252191807640163,1.2521918076401626,f,usa
315,18.0,16.750010157598865,-1.2499898424011349,f,usa
507,15.0,13.754000646622805,-1.2459993533771954,f,usa
797,16.0,17.239313486518544,1.2393134865185438,f,usa
124,18.0,16.76158897481533,-1.2384110251846714,m,uk
85,16.0,17.238142291102065,1.238142291102065,f,uk
887,18.0,16.762547396359608,-1.2374526036403921,f,uk
261,17.0,18.231289022425052,1.2312890224250523,f,usa
1088,19.0,17.772559253760907,-1.2274407462390933,m,uk
666,19.0,17.776855052122166,-1.2231449478778345,f,usa
339,19.0,17.780854768658486,-1.219145231341514,m,uk
1180,19.0,17.784427104214537,-1.2155728957854635,m,usa
888,16.0,17.203866039417495,1.2038660394174947,f,usa
97,18.0,16.796726882707787,-1.2032731172922126,m,usa
1138,19.0,17.80062785777479,-1.1993721422252115,m,uk
270,17.0,18.198165813760212,1.1981658137602125,f,usa
136,17.0,18.196778517101382,1.1967785171013823,m,uk
617,16.0,17.19378193949183,1.1937819394918314,f,uk
722,18.0,16.80793362091803,-1.1920663790819717,f,uk
613,19.0,17.812834669936972,-1.1871653300630278,m,uk
228,17.0,18.178196218701387,1.1781962187013875,m,uk
545,19.0,17.82192893784173,-1.1780710621582706,f,usa
1116,17.0,15.824068713961427,-1.1759312860385727,f,usa
179,16.0,17.175838422459105,1.1758384224591047,m,usa
294,18.0,16.82845426897783,-1.1715457310221709,f,usa
363,18.0,16.82952861413163,-1.170471385868371,f,uk
298,17.0,15.83173466450646,-1.1682653354935404,m,usa
1314,18.0,16.832569535025293,-1.1674304649747071,f,usa
712,19.0,17.83599639624203,-1.164003603757969,f,usa
433,19.0,17.836508195061462,-1.1634918049385377,m,uk
851,16.0,17.162174586032,1.1621745860319983,m,uk
1240,18.0,16.844597797830165,-1.1554022021698351,f,usa
1019,17.0,18.15476679441233,1.1547667944123283,f,uk
420,19.0,17.847447362920647,-1.1525526370793528,f,uk
361,15.0,13.849437857484771,-1.1505621425152288,f,uk
1186,17.0,18.149085645865913,1.149085645865913,f,uk
1196,19.0,17.8537108815793,-1.1462891184207002,m,usa
1327,16.0,17.1450920857821,1.1450920857820996,f,usa
1004,18.0,16.85493355512666,-1.1450664448733399,f,usa
674,17.0,18.144303246593307,1.1443032465933065,f,usa
1370,19.0,17.85895213446513,-1.141047865534869,m,usa
1014,19.0,17.8630790797639,-1.1369209202361006,f,uk
252,17.0,18.12946577379871,1.1294657737987102,f,uk
909,17.0,18.128868017332415,1.1288680173324153,f,uk
129,19.0,17.871185945255235,-1.1288140547447654,m,uk
1161,19.0,17.87181615452774,-1.128183845472261,f,uk
388,18.0,16.874946320216637,-1.1250536797833632,f,uk
913,17.0,18.124460995993363,1.1244609959933634,m,uk
835,19.0,17.879916819886716,-1.1200831801132836,m,uk
1023,19.0,17.88007270752589,-1.1199272924741095,f,usa
147,17.0,15.880463381213016,-1.1195366187869844,f,usa
200,17.0,18.11874712863899,1.11874712863899,f,uk
775,17.0,18.118442673614368,1.1184426736143678,f,usa
847,19.0,17.882333272475588,-1.117666727524412,f,usa
1339,18.0,16.886056442945108,-1.113943557054892,f,uk
1198,19.0,17.887593137984876,-1.1124068620151242,m,uk
549,19.0,17.89041300452348,-1.1095869954765192,f,usa
511,17.0,15.898772391020763,-1.1012276089792365,f,usa
1334,19.0,17.89939711416439,-1.1006028858356096,m,usa
1028,18.0,16.9005900521702,-1.0994099478297983,f,usa
461,19.0,17.903028839925256,-1.0969711600747445,m,usa
224,19.0,17.91011333601521,-1.0898866639847888,m,uk
610,19.0,17.913296687935844,-1.0867033120641558,f,uk
681,19.0,17.91758250503119,-1.0824174949688086,f,uk
327,17.0,18.076474293704777,1.076474293704777,m,uk
761,19.0,17.92656969059514,-1.0734303094048592,m,uk
709,17.0,18.068862093405382,1.0688620934053823,f,usa
1183,19.0,17.931173002701406,-1.0688269972985935,f,uk
176,19.0,17.934067340949962,-1.0659326590500378,m,usa
919,17.0,18.06548470457096,1.0654847045709595,f,usa
993,17.0,18.06461589747712,1.0646158974771183,f,uk
737,15.0,16.054578214747355,1.0545782147473552,f,uk
1283,20.0,18.946595687043786,-1.0534043129562143,f,usa
848,17.0,18.05294160992401,1.0529416099240088,f,uk
107,17.0,18.048008487651803,1.0480084876518028,f,uk
590,19.0,17.96012429968456,-1.0398757003154415,f,uk
137,19.0,17.961518832547544,-1.0384811674524563,f,uk
1360,18.0,16.963204389982874,-1.0367956100171263,f,usa
602,19.0,17.96473755524694,-1.0352624447530587,m,uk
532,19.0,17.965991960275193,-1.0340080397248066,m,usa
239,19.0,17.967293416962363,-1.032706583037637,m,uk
473,17.0,18.03102872524964,1.0310287252496408,f,usa
1252,19.0,17.973008889016114,-1.0269911109838858,m,uk
827,17.0,18.02595255783423,1.0259525578342306,f,uk
603,17.0,18.02508910259264,1.0250891025926414,f,uk
854,19.0,17.980175176628812,-1.019824823371188,m,uk
217,19.0,17.982912865431807,-1.017087134568193,m,uk
929,19.0,17.98460839447597,-1.0153916055240302,m,usa
400,19.0,17.988141755199294,-1.011858244800706,f,uk
445,19.0,17.994070236669003,-1.0059297633309967,f,usa
838,19.0,17.99544355228979,-1.0045564477102111,f,uk
840,19.0,18.00202218428824,-0.99797781571176,f,usa
1312,19.0,18.003827468724715,-0.9961725312752847,m,uk
160,19.0,18.008754555296107,-0.9912454447038925,f,usa
979,19.0,18.017586740120432,-0.9824132598795678,m,uk
480,19.0,18.019650436358543,-0.9803495636414574,m,usa
491,17.0,17.980238064549795,0.9802380645497948,f,usa
1015,17.0,17.979361050707823,0.9793610507078228,m,uk
830,17.0,17.979014806529317,0.9790148065293174,m,uk
607,19.0,18.02144433123369,-0.9785556687663117,m,uk
975,19.0,18.023830922440737,-0.9761690775592626,m,usa
788,18.0,17.02594832339937,-0.9740516766006309,m,usa
657,19.0,18.0276040109774,-0.9723959890226013,f,usa
1134,17.0,17.970708025137004,0.9707080251370037,f,uk
1094,19.0,18.032909280479487,-0.9670907195205132,f,uk
646,17.0,17.96349696928931,0.9634969692893094,f,uk
1328,19.0,18.041212510204467,-0.9587874897955331,f,uk
947,19.0,18.041923746447665,-0.9580762535523348,m,usa
931,19.0,18.043247311167516,-0.9567526888324842,f,uk
1258,16.0,16.947739734454043,0.9477397344540428,m,uk
1011,17.0,17.945939169640194,0.9459391696401944,f,usa
1241,13.0,13.940430058988134,0.9404300589881345,m,uk
407,19.0,18.060187525340464,-0.9398124746595364,f,uk
618,17.0,17.93869149515646,0.9386914951564584,m,uk
1192,17.0,17.937424782210208,0.9374247822102078,m,uk
643,19.0,18.07694187134912,-0.9230581286508794,f,uk
443,19.0,18.07730520312311,-0.9226947968768897,m,usa
153,18.0,17.084246708137304,-0.9157532918626963,m,usa
1255,18.0,17.08659746141972,-0.9134025385802786,m,usa
304,19.0,18.086643174802862,-0.9133568251971376,f,usa
805,19.0,18.086747443311555,-0.9132525566884446,m,usa
260,17.0,17.910712106082343,0.9107121060823431,m,uk
669,19.0,18.090028550579635,-0.9099714494203646,m,usa
393,18.0,17.091360065721695,-0.9086399342783054,m,uk
428,17.0,17.907580577871585,0.9075805778715846,f,uk
653,16.0,16.90627146560524,0.90627146560524,f,usa
229,19.0,18.096506409903338,-0.9034935900966623,f,uk
725,19.0,18.101524804681297,-0.8984751953187029,f,uk
1215,17.0,17.897187517841438,0.8971875178414379,m,uk
1179,19.0,18.103406311495277,-0.8965936885047228,f,uk
84,19.0,18.116978794239444,-0.8830212057605564,f,uk
1223,17.0,16.127659331687862,-0.8723406683121375,f,usa
615,17.0,17.870971356696266,0.8709713566962662,m,uk
920,17.0,17.869659046971737,0.8696590469717371,f,uk
1169,17.0,17.864519531764916,0.8645195317649161,f,usa
193,19.0,18.136280368688748,-0.8637196313112518,f,uk
1106,17.0,17.86344171943788,0.8634417194378798,f,uk
1005,18.0,17.139019233278667,-0.8609807667213332,f,usa
1070,19.0,18.13926100914099,-0.8607389908590086,m,uk
1063,18.0,17.1394956050873,-0.8605043949126987,f,usa
185,18.0,17.153820321720627,-0.8461796782793733,f,usa
808,17.0,17.844724520931447,0.8447245209314467,f,usa
1190,19.0,18.157571387348536,-0.8424286126514637,m,uk
1268,19.0,18.16568300981785,-0.834316990182149,f,usa
232,18.0,17.170425234556816,-0.8295747654431835,f,uk
783,18.0,17.177522939891023,-0.8224770601089766,f,uk
770,19.0,18.17806110855692,-0.8219388914430787,m,usa
396,16.0,16.8217680529336,0.8217680529335993,f,uk
366,19.0,18.178399092705263,-0.8216009072947372,f,uk
928,18.0,17.179687668142716,-0.8203123318572842,m,uk
204,17.0,17.817456644448235,0.8174566444482352,m,uk
203,18.0,17.183952193747903,-0.8160478062520973,f,uk
441,18.0,17.18893552652996,-0.8110644734700401,f,usa
384,19.0,18.193391914552592,-0.806608085447408,m,uk
1245,19.0,18.195628934193433,-0.804371065806567,f,usa
1206,19.0,18.19788875592409,-0.8021112440759097,m,uk
621,19.0,18.200583535394028,-0.7994164646059723,m,uk
503,16.0,16.799268791363506,0.7992687913635059,f,usa
656,18.0,17.200812675875273,-0.7991873241247269,f,uk
140,19.0,18.205950287246953,-0.794049712753047,m,usa
859,18.0,17.207436576921943,-0.7925634230780574,f,uk
691,19.0,18.21115286321487,-0.7888471367851295,m,usa
550,19.0,18.211273067001738,-0.7887269329982622,m,usa
1172,19.0,18.211847944287484,-0.7881520557125157,m,usa
1341,18.0,17.223546111381385,-0.7764538886186152,f,uk
1006,19.0,18.224359776100105,-0.7756402238998952,f,usa
651,17.0,17.77145037855992,0.7714503785599192,f,uk
1189,18.0,17.231444374023862,-0.7685556259761377,f,uk
1054,17.0,17.764116137313046,0.7641161373130458,f,usa
1147,17.0,17.763019575660877,0.7630195756608771,f,uk
1266,19.0,18.244506268138807,-0.7554937318611934,m,uk
1072,19.0,18.244930672137333,-0.7550693278626674,m,uk
856,19.0,18.245135684603454,-0.7548643153965457,f,uk
448,17.0,17.75337158665316,0.7533715866531594,f,usa
932,15.0,15.75119012492916,0.7511901249291597,f,usa
479,19.0,18.25076170481173,-0.7492382951882703,m,uk
367,19.0,18.26807697024826,-0.7319230297517407,f,uk
942,18.0,17.26925764245015,-0.7307423575498504,f,uk
962,17.0,17.72850366944363,0.7285036694436293,m,usa
988,19.0,18.271555440309857,-0.7284445596901428,f,usa
86,19.0,18.277998072623497,-0.7220019273765033,f,uk
346,19.0,18.281723060151997,-0.7182769398480033,f,uk
694,19.0,18.28226315673104,-0.717736843268959,m,usa
427,17.0,17.716608140820902,0.7166081408209024,f,uk
769,19.0,18.284417109588446,-0.7155828904115538,f,uk
1202,16.0,16.710197245579955,0.7101972455799554,m,usa
328,19.0,18.291224587464463,-0.7087754125355374,m,uk
908,19.0,18.29224940028318,-0.707750599716821,f,uk
624,19.0,18.293573814721853,-0.706426185278147,m,uk
1251,15.0,15.703450652263788,0.703450652263788,f,usa
668,19.0,18.30287670349284,-0.6971232965071614,m,usa
625,19.0,18.30548655746319,-0.6945134425368096,m,uk
627,19.0,18.30643213779602,-0.6935678622039809,f,uk
762,19.0,18.307919805863367,-0.6920801941366328,f,usa
514,16.0,16.692053689792996,0.6920536897929956,f,usa
379,19.0,18.308289211518904,-0.691710788481096,f,uk
170,19.0,18.315083232895613,-0.6849167671043865,f,usa
152,19.0,18.31598295445161,-0.6840170455483907,f,usa
892,19.0,18.32206203229387,-0.6779379677061286,f,usa
1155,16.0,16.677082145369564,0.6770821453695639,f,usa
989,19.0,18.3258574434317,-0.6741425565682988,f,usa
753,19.0,18.32706297435763,-0.6729370256423692,f,uk
449,18.0,17.327665046823086,-0.6723349531769145,f,usa
1045,18.0,18.671163834723203,0.6711638347232025,f,uk
584,18.0,18.67053801504128,0.6705380150412807,f,uk
132,18.0,18.669445671856497,0.6694456718564972,m,uk
1039,17.0,17.667344461754762,0.6673444617547624,f,uk
1330,17.0,17.666500429764127,0.6665004297641275,m,usa
1037,19.0,18.347868797011063,-0.6521312029889366,m,usa
218,19.0,18.34900987281521,-0.6509901271847909,f,uk
205,19.0,18.3499298933343,-0.6500701066657015,m,uk
127,17.0,16.35077218394178,-0.6492278160582217,f,usa
151,19.0,18.35335549070691,-0.6466445092930897,m,uk
941,17.0,17.644337786073912,0.6443377860739119,f,usa
898,17.0,17.638365967997874,0.6383659679978742,f,usa
1099,19.0,18.36850669868695,-0.6314933013130499,f,uk
612,17.0,17.63108319626049,0.6310831962604908,f,uk
128,15.0,15.630700260527522,0.6307002605275223,f,uk
1203,16.0,16.629584089108306,0.629584089108306,f,usa
1362,18.0,17.376848770296363,-0.6231512297036375,f,usa
820,18.0,17.37892570272484,-0.6210742972751611,f,usa
348,18.0,17.38592610799997,-0.6140738920000288,m,uk
1254,17.0,17.613567664599298,0.613567664599298,m,uk
359,17.0,16.38831295517462,-0.6116870448253806,f,uk
690,18.0,18.60669761843836,0.6066976184383606,m,uk
663,18.0,18.602379966966044,0.6023799669660441,m,usa
1073,17.0,17.602077549980894,0.6020775499808941,f,uk
1017,18.0,17.399205028193624,-0.6007949718063763,f,uk
165,16.0,16.60037448974516,0.6003744897451604,f,usa
89,19.0,18.40442091389824,-0.5955790861017611,m,uk
1286,17.0,16.404484423404625,-0.5955155765953748,f,usa
579,19.0,18.407193098112092,-0.5928069018879079,f,uk
679,18.0,17.411196954758054,-0.5888030452419457,f,usa
1246,19.0,18.416444675092208,-0.5835553249077918,f,usa
1047,18.0,17.416657973830574,-0.5833420261694258,m,uk
724,18.0,17.418693962810416,-0.5813060371895844,m,uk
796,19.0,18.42388266777659,-0.5761173322234114,m,usa
970,18.0,18.572776048738817,0.5727760487388167,f,usa
611,17.0,16.427708363462575,-0.5722916365374253,f,uk
766,19.0,18.432941969633145,-0.5670580303668551,f,uk
539,18.0,17.436248909148016,-0.5637510908519836,f,usa
673,19.0,18.437600459086607,-0.5623995409133933,f,uk
568,19.0,18.438000758951823,-0.5619992410481771,f,uk
1235,18.0,18.559914681603345,0.5599146816033453,m,usa
574,19.0,18.440292549990335,-0.5597074500096646,m,uk
964,18.0,17.44041484883762,-0.5595851511623806,f,usa
311,19.0,18.446436105277755,-0.5535638947222452,m,usa
562,19.0,18.45522422319094,-0.5447757768090611,m,usa
1133,19.0,18.45879298302978,-0.541207016970219,f,usa
734,19.0,18.46362920297776,-0.53637079702224,f,uk
468,17.0,17.5357973954875,0.5357973954874993,f,usa
1166,19.0,18.472210515163,-0.527789484837001,f,usa
935,18.0,18.52238063787511,0.5223806378751092,m,uk
135,18.0,17.478873935134203,-0.5211260648657969,f,uk
189,19.0,18.479049615427883,-0.5209503845721173,f,usa
728,19.0,18.487058834420107,-0.5129411655798926,f,uk
214,17.0,17.51050561457117,0.5105056145711693,m,uk
1120,18.0,17.490195674559143,-0.5098043254408573,f,usa
329,19.0,18.491379162667688,-0.5086208373323124,f,uk
1123,18.0,17.49562006715167,-0.5043799328483303,f,usa
122,17.0,17.50271733728858,0.5027173372885798,f,usa
1225,18.0,18.502569645845224,0.5025696458452238,m,usa
1278,17.0,17.49779946758943,0.49779946758943083,m,usa
497,18.0,18.49660539625785,0.4966053962578485,f,usa
729,18.0,17.50393206290672,-0.49606793709327945,f,uk
767,17.0,16.506986621447584,-0.49301337855241556,f,usa
386,17.0,17.491984661360334,0.49198466136033403,m,uk
1227,17.0,17.491238079282308,0.4912380792823079,f,usa
698,18.0,18.49077393893227,0.4907739389322714,m,usa
347,17.0,17.490498120218607,0.49049812021860717,f,uk
120,17.0,17.489035061177727,0.4890350611777272,f,usa
1332,17.0,16.510968235650783,-0.48903176434921747,f,usa
530,18.0,17.511313378408346,-0.4886866215916541,m,usa
1292,15.0,15.485468781807356,0.48546878180735575,f,usa
991,18.0,17.518766097607468,-0.48123390239253183,f,uk
362,16.0,16.475030062869727,0.4750300628697275,m,uk
1204,17.0,17.475014004055392,0.4750140040553923,f,usa
195,17.0,17.47352998008165,0.4735299800816506,f,uk
374,18.0,17.53029193130747,-0.4697080686925297,f,uk
757,19.0,18.533021049262903,-0.46697895073709716,f,usa
893,15.0,15.464344245894996,0.46434424589499557,f,usa
1107,19.0,18.536222126126773,-0.46377787387322655,m,uk
1117,18.0,17.538215408586296,-0.46178459141370354,m,usa
983,18.0,18.457685448176964,0.45768544817696366,m,uk
102,18.0,17.542471939517682,-0.45752806048231776,f,usa
604,17.0,16.555002196298652,-0.444997803701348,f,uk
1083,19.0,18.55563639200152,-0.4443636079984792,f,uk
999,17.0,16.55620417794951,-0.4437958220504896,m,uk
720,19.0,18.566207962941505,-0.43379203705849534,m,uk
972,17.0,17.432662413320013,0.43266241332001343,f,usa
226,18.0,17.568809114030802,-0.4311908859691975,m,uk
692,19.0,18.570860749121756,-0.42913925087824367,m,uk
971,18.0,18.426524963775325,0.426524963775325,f,usa
1142,17.0,16.574862337088792,-0.425137662911208,f,usa
251,17.0,17.421885249646948,0.42188524964694807,m,uk
1093,18.0,17.579848923878505,-0.4201510761214955,f,usa
676,18.0,18.416394957435845,0.41639495743584476,f,uk
271,18.0,18.414093677157613,0.4140936771576129,f,usa
508,19.0,18.58879181323745,-0.41120818676255055,f,usa
773,17.0,17.41013531760567,0.41013531760566835,m,usa
605,18.0,17.5903498615916,-0.4096501384083986,f,uk
485,17.0,17.409136828037322,0.40913682803732243,f,usa
90,17.0,17.407766858737403,0.4077668587374035,f,uk
1016,16.0,15.592758291948654,-0.4072417080513464,f,uk
222,16.0,16.405370924522284,0.40537092452228407,m,uk
1309,13.0,13.398559162419971,0.39855916241997136,f,usa
1217,18.0,17.604934591563417,-0.395065408436583,m,uk
83,16.0,16.39216775541329,0.39216775541328985,f,uk
528,18.0,18.3862736719015,0.38627367190149897,f,usa
586,17.0,17.380090569578954,0.3800905695789538,m,uk
973,17.0,16.62137247270686,-0.37862752729314053,f,usa
760,18.0,17.62164807886712,-0.37835192113287874,m,usa
163,12.0,11.62186091464092,-0.3781390853590807,m,usa
403,19.0,18.624231664286867,-0.37576833571313273,m,uk
1211,17.0,17.373753888389306,0.3737538883893059,m,usa
149,18.0,18.36842731962899,0.36842731962898867,f,usa
683,18.0,18.36800017784157,0.36800017784156935,m,usa
196,18.0,17.633283090637462,-0.36671690936253754,m,uk
557,18.0,18.366287399603337,0.3662873996033369,m,usa
540,18.0,17.6341404466869,-0.3658595533131006,f,usa
146,18.0,18.360347090810155,0.3603470908101549,m,usa
822,18.0,18.358560330381735,0.35856033038173507,m,uk
341,18.0,18.35539665219809,0.35539665219808825,f,uk
875,18.0,17.64866457770085,-0.35133542229915093,f,uk
803,18.0,17.64889870005454,-0.3511012999454586,f,usa
371,18.0,18.34480106836738,0.34480106836738145,m,uk
1297,18.0,18.344051830501115,0.3440518305011153,f,usa
819,18.0,17.656085840340886,-0.3439141596591142,f,uk
1090,19.0,18.657371599989627,-0.34262840001037276,f,uk
411,18.0,17.65761624024896,-0.34238375975104063,f,uk
1325,19.0,18.664516739283425,-0.3354832607165754,m,uk
1315,16.0,15.665612015870048,-0.3343879841299522,f,usa
331,18.0,18.329019729053904,0.3290197290539041,f,uk
387,18.0,17.679897397377147,-0.3201026026228533,m,uk
1100,18.0,18.316016297105794,0.3160162971057936,m,uk
372,18.0,18.310873445485147,0.3108734454851465,f,uk
198,16.0,15.689501776717178,-0.3104982232828224,f,uk
598,18.0,17.689730823169775,-0.31026917683022504,m,uk
714,17.0,17.308536286310446,0.3085362863104457,f,uk
570,17.0,17.306597780286012,0.3065977802860118,f,uk
662,18.0,18.30575194271248,0.3057519427124795,f,uk
284,18.0,18.301275176446183,0.3012751764461825,m,usa
455,17.0,17.300904572656517,0.30090457265651693,f,usa
873,17.0,16.701771895935398,-0.2982281040646022,f,uk
548,18.0,18.293921803258428,0.29392180325842787,f,usa
1097,18.0,17.709813022694718,-0.2901869773052823,f,uk
494,18.0,17.7153442461856,-0.28465575381439834,f,usa
787,18.0,18.281332911452314,0.28133291145231354,f,usa
115,17.0,17.28117215428971,0.28117215428970965,f,usa
997,19.0,18.721677560554745,-0.2783224394452546,m,usa
162,18.0,17.728016200559846,-0.2719837994401537,m,usa
789,18.0,18.270935055050387,0.27093505505038706,m,uk
105,17.0,17.270191703892436,0.2701917038924364,m,uk
199,17.0,16.734214581643876,-0.2657854183561241,m,uk
912,18.0,17.73812008037743,-0.26187991962256874,m,uk
743,16.0,15.748009245697528,-0.2519907543024722,f,uk
1162,15.0,15.2513774875339,0.2513774875338992,f,usa
1200,17.0,17.250592541278056,0.2505925412780563,f,uk
1201,19.0,18.749767386248433,-0.25023261375156736,m,uk
706,17.0,17.245459843636624,0.245459843636624,f,usa
305,18.0,18.24526818784761,0.24526818784761062,m,usa
765,18.0,18.240675952805766,0.24067595280576626,f,uk
1322,18.0,17.762311068409918,-0.23768893159008186,m,usa
394,18.0,18.236952660191132,0.23695266019113248,f,uk
623,18.0,17.766517291808846,-0.23348270819115413,m,uk
376,19.0,18.76706845428661,-0.23293154571339159,m,uk
1041,18.0,18.232221176715125,0.2322211767151252,f,uk
872,17.0,17.212692491904086,0.212692491904086,f,uk
1267,17.0,16.78941006666116,-0.21058993333884146,f,usa
619,18.0,18.209099237295018,0.20909923729501756,m,uk
638,18.0,17.792007420674754,-0.2079925793252464,f,uk
1351,17.0,16.794814211890845,-0.205185788109155,f,usa
1354,17.0,17.20369706888356,0.2036970688835602,f,usa
575,17.0,16.799266822364327,-0.2007331776356729,f,uk
899,18.0,18.194457329587145,0.194457329587145,m,uk
821,17.0,16.8155418975561,-0.1844581024439016,f,uk
237,18.0,17.818157290844656,-0.18184270915534384,f,uk
671,18.0,17.822544060519323,-0.1774559394806765,f,usa
902,18.0,18.17674989673091,0.1767498967309109,f,usa
279,18.0,17.827194216248934,-0.17280578375106614,f,usa
943,17.0,17.168352328815086,0.16835232881508588,f,usa
1021,18.0,17.834103064912373,-0.16589693508762693,f,usa
306,17.0,17.156943286319365,0.15694328631936472,f,usa
636,18.0,17.84332354149299,-0.15667645850701106,m,usa
288,18.0,18.15315416244123,0.15315416244122915,f,usa
496,18.0,17.848654435557993,-0.15134556444200697,f,usa
257,17.0,17.150602866455355,0.1506028664553547,m,usa
1213,17.0,17.14866935402351,0.1486693540235109,f,usa
314,18.0,17.853266465435745,-0.1467335345642553,f,usa
772,17.0,17.141331502491333,0.14133150249133308,m,uk
904,18.0,17.862615472013765,-0.13738452798623513,f,usa
364,18.0,17.867851491508397,-0.13214850849160342,f,uk
1075,18.0,18.132127014932017,0.13212701493201706,m,uk
434,18.0,17.869175901091854,-0.13082409890814617,m,uk
645,18.0,17.871762054354665,-0.12823794564533486,f,usa
1304,18.0,18.127922790887222,0.12792279088722225,f,usa
451,18.0,17.872286535771774,-0.1277134642282256,f,usa
1311,18.0,17.872948983725365,-0.12705101627463478,f,usa
845,18.0,17.873900298367772,-0.12609970163222783,f,uk
1340,18.0,18.125420522548303,0.12542052254830338,f,uk
688,14.0,14.124982546598522,0.12498254659852215,f,usa
401,18.0,18.122445125499645,0.12244512549964526,f,uk
1257,18.0,17.877646786849255,-0.12235321315074543,m,uk
918,18.0,17.881851677091472,-0.11814832290852806,f,uk
784,17.0,16.885605792083975,-0.11439420791602473,f,usa
933,18.0,17.88582903996649,-0.11417096003350835,f,usa
104,18.0,17.886509906800093,-0.113490093199907,f,uk
702,18.0,18.11300058160691,0.11300058160691151,f,uk
444,17.0,17.108435077474045,0.10843507747404502,m,usa
1056,18.0,17.892046170764367,-0.10795382923563324,f,usa
1009,18.0,18.105953353268664,0.10595335326866362,f,usa
596,18.0,18.103861940278986,0.10386194027898554,f,uk
1365,18.0,17.902312595850663,-0.09768740414933674,m,usa
684,16.0,16.093846921388725,0.09384692138872452,f,usa
1207,18.0,18.091488767535637,0.09148876753563684,m,uk
1295,18.0,17.911469175440427,-0.08853082455957306,m,usa
1000,17.0,17.086117579047723,0.08611757904772332,f,usa
597,18.0,18.07698209606445,0.07698209606445161,m,uk
1275,17.0,17.07639213991717,0.07639213991717142,m,usa
547,17.0,17.07380971223319,0.07380971223318866,f,usa
682,18.0,17.927630983883915,-0.0723690161160846,f,uk
670,18.0,18.07139976303566,0.07139976303566087,f,usa
130,18.0,17.92970872230472,-0.07029127769527932,f,uk
244,18.0,17.930143931397364,-0.06985606860263616,m,uk
150,18.0,18.067760728542197,0.06776072854219706,f,usa
489,18.0,17.938965766775258,-0.061034233224741996,f,uk
277,15.0,15.060226886875403,0.06022688687540345,m,usa
365,18.0,18.05802035254132,0.05802035254131965,m,uk
950,16.0,16.057051507022585,0.05705150702258521,f,usa
201,18.0,17.94443197096116,-0.055568029038841615,m,uk
242,18.0,17.944844126494168,-0.055155873505832176,f,uk
965,16.0,16.054848514296797,0.054848514296796935,f,usa
432,18.0,17.94616212395043,-0.053837876049570355,f,uk
701,18.0,17.959671917957348,-0.04032808204265237,f,usa
786,18.0,18.03469718468173,0.034697184681729,m,usa
292,17.0,16.96682781140399,-0.03317218859600857,f,uk
1232,18.0,18.033002727992077,0.03300272799207704,f,uk
1119,18.0,17.970952113998628,-0.029047886001372092,f,usa
1018,18.0,17.97222895042724,-0.027771049572759665,f,uk
868,18.0,17.97543764656602,-0.0245623534339785,f,uk
600,18.0,17.976070355698603,-0.02392964430139699,m,uk
1082,17.0,16.980747773934834,-0.01925222606516641,m,uk
650,17.0,17.01668833446401,0.016688334464010524,f,usa
799,17.0,16.983942704922075,-0.01605729507792475,m,usa
776,18.0,17.985742547371338,-0.014257452628662293,f,uk
647,17.0,17.013724797615396,0.0137247976153958,f,uk
1356,18.0,17.988532995303462,-0.011467004696537941,f,uk
833,18.0,17.990320738364087,-0.00967926163591315,m,usa
877,18.0,17.992037705616983,-0.007962294383016655,m,usa
677,18.0,17.998466278090174,-0.0015337219098263688,m,usa
