mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.658011531829834,0.17520845190979287,0.05918865203857422,0.005149299481375038,True,balanced,11,sqrt,3,6,561,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 11, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 561}",0.7955523672883787,0.7279693486590039,0.6601239669421488,0.6990595611285265,0.6921768707482994,0.7149764229532714,0.04570176566706456,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.4223161697387696,0.13991796342106694,0.08624300956726075,0.028489776849790375,True,balanced,,sqrt,2,8,866,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 866}",0.7790530846484935,0.7413793103448275,0.6549586776859504,0.7115987460815046,0.689625850340136,0.7153231338201824,0.04256411628197142,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.011632966995239,0.16780052313677438,0.06867847442626954,0.022076376150760062,False,balanced,15,sqrt,1,4,674,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 674}",0.7187948350071737,0.7270114942528735,0.5764462809917356,0.7042842215256009,0.6700680272108843,0.6793209717976536,0.05499919024432024,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.4320449352264406,0.09826757318599164,0.07106866836547851,0.005985990839276357,False,balanced,15,sqrt,4,5,833,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 833}",0.7654232424677188,0.7270114942528735,0.6105371900826446,0.6844305120167189,0.6505102040816326,0.6875825285803177,0.05465180090149244,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5011113643646241,0.19710519606648075,0.07437267303466796,0.021269889437186756,True,balanced,15,sqrt,3,5,624,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 624}",0.7890961262553802,0.7212643678160919,0.6466942148760331,0.6959247648902822,0.6972789115646258,0.7100516770804826,0.04636945240745534,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.6178282260894776,0.18168342608518728,0.13109798431396485,0.07113021360688034,False,balanced,15,sqrt,3,7,895,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 895}",0.757532281205165,0.7136015325670497,0.6012396694214877,0.6917450365726228,0.6428571428571428,0.6813951325246936,0.05450011566884513,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.33610520362854,0.13411040844205402,0.0904576301574707,0.03363090099062044,False,balanced,18,sqrt,1,6,745,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 745}",0.7431850789096126,0.7270114942528736,0.5743801652892562,0.6865203761755486,0.6683673469387755,0.6798928923132134,0.05922121382656289,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0962615013122559,0.06371820304773025,0.06174778938293457,0.02064576515177607,False,balanced,20,log2,4,8,447,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 447}",0.772596843615495,0.7509578544061303,0.6053719008264462,0.7084639498432601,0.6581632653061225,0.6991107627994908,0.061056496598822646,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4347836017608642,0.14590916132072793,0.04692087173461914,0.01250362577049918,True,balanced,15,log2,1,2,476,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 476}",0.7636298421807748,0.7203065134099618,0.6265495867768596,0.7314524555903866,0.7002551020408163,0.7084386999997598,0.045802485209333534,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.304823637008667,0.20635690696659906,0.041458845138549805,0.002891280751870196,True,balanced,28,sqrt,1,4,458,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 28, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 458}",0.7532281205164992,0.7423371647509579,0.634297520661157,0.7147335423197493,0.6811224489795918,0.7051437594455912,0.04332120039838517,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9778566360473633,0.10130694241894514,0.03387217521667481,0.004753643590050898,False,balanced,16,sqrt,1,6,324,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 324}",0.7252510760401721,0.7231800766283525,0.5671487603305785,0.7084639498432601,0.6598639455782314,0.676781561684119,0.059684917018857364,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.0366064071655274,0.30594775527280027,0.08242759704589844,0.007236363217576848,True,balanced,18,log2,3,7,771,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 771}",0.7905308464849354,0.7260536398467433,0.6621900826446281,0.703239289446186,0.6819727891156462,0.7127973295076278,0.044318915331298316,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.463164710998535,0.6492945463415639,0.08006362915039063,0.025606270668811014,False,balanced,17,log2,1,2,541,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 17, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 541}",0.7417503586800573,0.710727969348659,0.5996900826446281,0.7136886102403344,0.6738945578231292,0.6879503157473615,0.049118548440932316,76,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6762391567230225,0.15646671298463968,0.04009723663330078,0.012789020664822815,False,balanced,20,log2,2,4,212,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 212}",0.757532281205165,0.7337164750957854,0.5898760330578512,0.6959247648902822,0.6581632653061225,0.6870425639110412,0.05916332703572122,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
