Subject_ID,picnicScene,cookieTheft,journaling
1232,75.18,56.46,70.02
1233,65.52,61.44,61.56
1234,94.2,78.54,101.28
1235,89.28,75.78,88.5
1237,330.42,157.56,195.12
1238,96.42,117.3,101.34
1239,122.04,103.86,220.08
1240,85.92,61.86,141.0
1241,83.1,96.06,128.28
1242,72.84,64.86,69.12
1244,61.68,61.74,69.6
1245,80.58,63.72,86.46
1246,100.74,63.24,101.34
1247,63.36,61.74,66.36
1248,197.62503401360544,156.06131519274376,131.79646258503402
1249,71.21560090702948,68.40598639455783,78.64598639455782
1250,61.62,62.04,62.16
1251,67.8,69.3,60.78
1252,95.52,95.82,86.52
1253,78.3,81.06,63.0
1254,65.34,65.22,67.2
1255,77.28,71.4,62.76
1257,60.24,21.18,61.74
1258,32.28,21.96,84.66
1264,63.54,60.96,61.74
1266,84.48,71.82,139.38
1267,78.84,66.0,78.3
1268,84.84,64.14,103.5
1271,264.12,129.3,216.54
1274,98.22,81.9,61.62
1275,65.74933333333334,67.34933333333333,61.06133333333333
1276,18.06,13.26,69.6
1277,121.22933333333333,77.60533333333333,124.05066666666667
1278,125.768,87.616,121.76
1280,91.08,70.44,73.14
1281,64.08,64.56,82.92
1282,95.7,78.24,75.0
1283,91.8,69.06,99.96
1284,95.82,70.26,93.0
1285,81.0,64.8,112.62
1286,72.42,63.36,66.24
1288,91.98,65.7,71.52
1290,63.18,67.5,76.02
1291,81.36,67.32,64.86
1292,36.06,46.56,77.88
1293,75.776,70.54933333333334,129.728
1294,64.02,68.52,71.64
1295,99.84,82.5,211.86
1297,89.04,68.52,98.52
1298,36.074666666666666,46.21333333333333,52.242666666666665
1299,65.82,69.24,89.4
1302,59.94,60.9,61.14
1304,190.8,162.48,376.98
1305,116.76,86.4,78.6
1308,65.34,57.66,63.9
1309,87.11466666666666,80.832,97.664
1310,71.88,61.2,61.32
1311,78.18,63.12,66.3
1312,59.28,61.56,61.2
1313,247.62,91.56,200.22
1314,64.26,70.56,106.98
1315,32.28,35.1,104.04
1316,251.46,126.78,290.04
1317,67.98,75.3,79.74
1318,34.86,21.36,75.12
1319,64.68,62.1,73.68
1320,83.072,82.168,101.6
1322,136.74,70.86,79.98
1324,86.04,57.78,174.6
1325,94.08,85.08,79.38
1326,61.08,60.0,93.84
1327,67.38,83.7,67.92
1328,85.74,69.96,66.42
1330,65.94,63.9,63.0
1331,68.648,67.45066666666666,61.54933333333334
1332,159.72,67.44,235.14
1334,141.6,97.32,88.02
1336,60.84,47.94,81.3
1339,71.58,49.02,107.64
1340,129.42,79.2,70.8
1341,92.576,81.84533333333333,75.76533333333333
1344,80.22,75.48,63.66
1346,83.82,70.62,110.28
1347,81.6,70.8,168.48
1348,70.02933333333333,66.26133333333334,67.888
1349,44.52,63.36,63.9
1350,57.48,28.26,63.48
1351,75.96,31.62,87.42
1353,61.2,86.94,132.42
1354,63.730666666666664,37.616,96.22933333333333
1355,68.82,43.8,75.3
1356,83.16,79.32,71.94
1357,66.36,61.68,143.64
1358,66.6,64.92,84.3
1359,98.58,66.36,94.14
1360,62.22,61.62,144.84
1361,40.32,30.42,
1362,82.376,44.690666666666665,73.61866666666667
1363,74.776,66.15466666666667,63.57333333333333
1365,76.8,69.66,72.24
1366,64.56,32.22,64.68
1368,68.94,64.86,68.16
1369,60.0,54.9,79.14
1370,1403.52,3587.4,492.12
