Subject_ID,n_words,ttr,mattr,filler_word_ratio,concreteness_score,aoa_average,average_word_length,brunets_index,honores_statistic,guirauds_statistic,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,SCONJ,VERB,OTHER,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,POS_ENTROPY,LEXICAL_DENSITY,speech_rate,pause_ratio,n_pauses,avg_pause_duration,articulation_rate,hesitation_ratio,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean
1120,126,0.6190476190476191,0.7348051948051945,0.0079365079365079,2.8055652173913064,4.497986191919193,4.095238095238095,10.556728963362032,2218.9999337777367,6.948792289723034,0.0472440944881889,0.1023622047244094,0.0314960629921259,0.0708661417322834,0.0314960629921259,0.1732283464566929,0.0078740157480314,0.2283464566929134,0.0157480314960629,0.0,0.1181102362204724,0.0,0.0551181102362204,0.1181102362204724,0.0,1.9333333333333331,0.5172413793103449,0.7586206896551724,0.6,0.7638888888888888,2.1917149681245953,0.4251968503937008,1.715686274509804,0.0469771241830065,4.0,0.8625,1.8010291595196737,0.0543300653594771,0.0458811223506927,1.252893090248108
1123,233,0.4721030042918455,0.7334782608695652,0.0042918454935622,2.9940394088669944,4.274524832402236,4.064377682403434,12.30320432302374,1665.595083033964,7.206339602884603,0.0600858369098712,0.1244635193133047,0.0171673819742489,0.0515021459227467,0.0343347639484978,0.1759656652360515,0.0042918454935622,0.2875536480686695,0.0128755364806866,0.0171673819742489,0.0987124463519313,0.0,0.0085836909871244,0.1072961373390558,0.0,2.68,0.3432835820895522,0.6119402985074627,0.48,0.9098360655737704,2.088873634881811,0.4721030042918455,2.0299703781146543,0.2958703606900228,22.0,1.5436363636364012,2.8840202995419237,0.2958703606900228,0.0364848375320434,1.1434860229492188
1124,174,0.5919540229885057,0.7710399999999991,0.0172413793103448,2.720126582278481,4.531779570370372,3.9367816091954024,11.037858822866308,1968.084058589246,7.808409848862705,0.0677966101694915,0.1412429378531073,0.0169491525423728,0.0225988700564971,0.0677966101694915,0.1807909604519774,0.0112994350282485,0.231638418079096,0.0112994350282485,0.0112994350282485,0.1129943502824858,0.0,0.0112994350282485,0.1129943502824858,0.0,2.05,0.4878048780487805,0.7804878048780488,0.2,0.7878787878787878,2.1395105148438405,0.4293785310734463,2.230769230769231,0.0569230769230774,8.0,0.5550000000000048,2.3663810689513793,0.0569230769230774,0.0477631315588951,1.2233374118804932
1125,48,0.6666666666666666,,0.0,2.886304347826087,4.325844119047619,3.7916666666666665,8.892640927160526,1769.69189070075,4.618802153517007,0.0208333333333333,0.0625,0.0625,0.0625,0.0625,0.1458333333333333,0.0208333333333333,0.1875,0.0208333333333333,0.0208333333333333,0.1458333333333333,0.0,0.0,0.1875,0.0,1.0,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.92,2.2050315954319815,0.4583333333333333,1.2484394506866416,0.4182272159800294,8.0,2.010000000000021,2.147651006711359,0.4182272159800294,0.0812127292156219,2.517402172088623
1128,111,0.6396396396396397,0.7967741935483871,0.027027027027027,2.80030303030303,4.35262603614458,4.072072072072072,10.28699249344812,1671.883221465879,6.7390217698427435,0.027027027027027,0.1441441441441441,0.027027027027027,0.045045045045045,0.072072072072072,0.1261261261261261,0.018018018018018,0.1981981981981982,0.018018018018018,0.036036036036036,0.1441441441441441,0.0,0.009009009009009,0.1351351351351351,0.0,1.4666666666666666,0.7272727272727273,0.6363636363636364,0.3333333333333333,0.6818181818181818,2.2420933498615243,0.3873873873873873,1.8353174603174605,0.2351190476190516,16.0,0.888750000000015,2.401038286826669,0.2425595238095277,0.0210785921663045,1.1460283994674685
1130,34,0.7058823529411765,,0.0,3.057931034482759,4.068682333333333,4.382352941176471,8.06338596253007,1692.6530518157572,4.115966043420212,0.0294117647058823,0.1176470588235294,0.0294117647058823,0.0,0.0588235294117647,0.2352941176470588,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,3.5,0.0,0.5714285714285714,0.0,1.4285714285714286,1.5834492246711225,0.5882352941176471,1.2318840579710144,0.1619565217391315,8.0,0.5587500000000039,1.4718614718614556,0.1836956521739139,0.0556939840316772,1.8003274202346802
1131,83,0.5662650602409639,0.6464705882352945,0.0,2.8788157894736854,4.36620633898305,4.204819277108434,10.392226636368006,1597.5808351264627,5.158920219515446,0.036144578313253,0.072289156626506,0.0120481927710843,0.108433734939759,0.0,0.1927710843373494,0.0,0.3253012048192771,0.0,0.036144578313253,0.036144578313253,0.0,0.0120481927710843,0.1686746987951807,0.0,1.9285714285714288,0.1111111111111111,0.5925925925925926,0.6428571428571429,1.1842105263157894,1.8801790877728113,0.5421686746987951,1.3811235356762517,0.3758985623003277,18.0,1.2550000000000274,2.213333333333273,0.3868809904153445,0.030940793454647,1.5826157331466677
1132,151,0.5033112582781457,0.6870588235294116,0.0662251655629139,2.7120312500000017,4.21723794736842,3.5033112582781456,11.651872368239054,1271.0442253264475,6.184792286660811,0.0198675496688741,0.1854304635761589,0.0066225165562913,0.0331125827814569,0.0331125827814569,0.1655629139072847,0.0728476821192053,0.1986754966887417,0.0066225165562913,0.0397350993377483,0.1258278145695364,0.0,0.0,0.1125827814569536,0.0,1.7647058823529411,0.6333333333333333,0.8333333333333334,0.2941176470588235,0.6966292134831461,2.1269743294236054,0.3377483443708609,2.289960570215347,0.0873521383075536,6.0,0.9600000000000142,2.5103906899417434,0.0937215650591459,0.0401219576597213,1.6973209381103516
1133,143,0.4335664335664335,0.6393617021276591,0.0489510489510489,2.8538461538461544,4.187735314814815,3.734265734265734,12.327169767137692,1025.6545569203809,5.1847004620439625,0.0419580419580419,0.1258741258741259,0.0069930069930069,0.0699300699300699,0.0349650349650349,0.1888111888111888,0.0489510489510489,0.2587412587412587,0.0069930069930069,0.0209790209790209,0.0629370629370629,0.0,0.0069930069930069,0.1258741258741259,0.0,2.0555555555555554,0.2432432432432432,0.7297297297297297,0.5555555555555556,0.9324324324324323,2.1295525474129713,0.4335664335664335,2.2916666666666665,0.0855769230769238,6.0,0.8900000000000076,2.5074522181307395,0.0975961538461547,0.0479428321123123,1.5478346347808838
1134,183,0.5956284153005464,0.7811940298507455,0.0218579234972677,2.5212658227848115,4.647829333333331,4.169398907103825,11.048086736698572,2027.9785380704104,8.057511853404844,0.0552486187845303,0.0939226519337016,0.0607734806629834,0.0607734806629834,0.0276243093922651,0.1657458563535911,0.0220994475138121,0.1878453038674033,0.0165745856353591,0.0331491712707182,0.0883977900552486,0.0,0.0497237569060773,0.1381215469613259,0.0,1.36,0.4705882352941176,0.8823529411764706,0.44,0.865979381443299,2.335936533316297,0.4419889502762431,2.4091627172195893,0.1556082148499213,11.0,1.0745454545454565,2.85446888160964,0.1556082148499213,0.0480302423238754,1.267048716545105
1135,157,0.5222929936305732,0.6679629629629623,0.0063694267515923,2.7764492753623196,4.240275807017545,3.8853503184713376,11.515634691645984,1535.6005779205973,6.544312452634502,0.0569620253164556,0.120253164556962,0.0316455696202531,0.050632911392405,0.050632911392405,0.2215189873417721,0.0063291139240506,0.2848101265822785,0.0,0.0063291139240506,0.0443037974683544,0.0,0.0063291139240506,0.120253164556962,0.0,2.3684210526315788,0.1555555555555555,0.7777777777777778,0.4210526315789473,1.0,2.0098081857574757,0.4936708860759494,2.4205982115325315,0.0263644773358005,2.0,0.8550000000000113,2.48732572877053,0.0263644773358005,0.0504995360970497,1.4586875438690186
1136,189,0.5132275132275133,0.7095714285714284,0.0687830687830687,2.6573964497041427,4.763618389610387,3.8095238095238098,11.752925899359992,1412.3596123910702,7.0557117842970865,0.0531914893617021,0.101063829787234,0.0319148936170212,0.0425531914893617,0.0478723404255319,0.1542553191489361,0.0478723404255319,0.1702127659574468,0.0053191489361702,0.0425531914893617,0.1276595744680851,0.0,0.026595744680851,0.1489361702127659,0.0,1.1428571428571428,0.75,0.90625,0.2857142857142857,0.8252427184466019,2.31772286100534,0.4042553191489361,2.5485436893203883,0.0473300970873792,3.0,1.170000000000014,2.676295666949797,0.0473300970873792,0.0426694937050342,1.367222547531128
1138,123,0.5691056910569106,0.6889189189189182,0.056910569105691,2.6846788990825696,4.548320022471911,4.1138211382113825,10.88371320465526,1604.0614517908054,6.311687442672025,0.040650406504065,0.1219512195121951,0.024390243902439,0.056910569105691,0.048780487804878,0.1463414634146341,0.056910569105691,0.1869918699186991,0.016260162601626,0.016260162601626,0.1219512195121951,0.0,0.040650406504065,0.1219512195121951,0.0,1.5333333333333334,0.6521739130434783,0.782608695652174,0.4666666666666667,0.7571428571428571,2.323067109251859,0.3739837398373983,1.9339622641509433,0.0731132075471702,5.0,0.930000000000006,2.08757637474536,0.0731132075471702,0.036484558135271,1.5470176935195925
1139,90,0.6555555555555556,0.7107317073170728,0.0111111111111111,2.862558139534884,4.238883328571427,4.0,9.936029407101964,2042.2213119191208,6.219146064997813,0.0222222222222222,0.1222222222222222,0.0333333333333333,0.0666666666666666,0.0222222222222222,0.1444444444444444,0.0,0.2222222222222222,0.0111111111111111,0.0333333333333333,0.1333333333333333,0.0,0.0222222222222222,0.1666666666666666,0.0,1.3333333333333333,0.6,0.65,0.4,0.8,2.1489587640681793,0.4444444444444444,1.4395393474088292,0.3373320537428095,17.0,1.2405882352941442,2.1739130434782,0.3373320537428095,0.023538414388895,1.00156831741333
1140,82,0.6707317073170732,0.7333333333333336,0.024390243902439,2.858472222222223,4.227246322033897,3.9146341463414633,9.726601234093955,2423.69558599534,6.073733934116559,0.0365853658536585,0.0853658536585365,0.0121951219512195,0.1097560975609756,0.048780487804878,0.1829268292682926,0.024390243902439,0.2439024390243902,0.0365853658536585,0.024390243902439,0.0365853658536585,0.0,0.024390243902439,0.1341463414634146,0.0,1.818181818181818,0.15,0.75,0.8181818181818182,0.8222222222222222,2.212814249048882,0.4268292682926829,2.4061032863849765,0.1329225352112693,5.0,0.9060000000000116,2.7777777777777333,0.1329225352112693,0.0348631255328655,1.2654529809951782
