Subject_ID,n_words,mattr_10,mattr_30,filler_word_ratio,average_word_length,brunets_index,honores_statistic,guirauds_statistic,light_verb_ratio,nid_ratio,aoa_content,aoa_nouns,aoa_verbs,fam_content,fam_nouns,fam_verbs,img_content,img_nouns,img_verbs,freq_content,freq_nouns,freq_verbs,concr_content,concr_nouns,concr_verbs,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,PRON,VERB,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,INFORMATION_WORDS,phonation_rate,total_speech_duration,speech_rate_phonemes,n_pauses,total_pause_duration,avg_pause_duration,short_pause_count,pause_rate,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean
41,152,0.8951048951048963,0.7501355013550127,0.0526315789473684,3.5921052631578947,11.449844623963344,1913.8592460366772,6.488856845230502,0.5,0.0526315789473684,4.747781600000001,4.8594355897435895,4.579285714285715,533.1818181818181,530.4,561.0,597.7272727272727,615.0,425.0,736.2594537815127,215.80098039215687,2262.3207282913168,4.241249999999999,4.625500000000001,3.2621428571428575,0.0132450331125827,0.1125827814569536,0.0397350993377483,0.0397350993377483,0.0596026490066225,0.2119205298013245,0.0529801324503311,0.271523178807947,0.0993377483443708,0.0927152317880794,2.9285714285714284,0.3658536585365853,0.7804878048780488,0.4285714285714285,0.8875,0.3774834437086092,0.9109294320137956,63.510000000001824,6.9850831899024675,8,6.1800000000000495,0.7725000000000062,1,0.114744693057946,0.0413380078971385,1.2797045707702637
43,218,0.930143540669858,0.8319223985890659,0.0596330275229357,4.013761467889908,11.330241200491496,1979.5937730842236,8.466068268482454,0.391304347826087,0.0458715596330275,4.890825506329115,5.114715673076923,4.2421739130434775,552.5,539.5,565.5,465.125,417.5,512.75,658.8968137254901,250.74509803921563,1681.7544757033247,4.0902531645569615,4.492115384615385,3.40695652173913,0.0186046511627906,0.1162790697674418,0.0604651162790697,0.0232558139534883,0.0325581395348837,0.2,0.041860465116279,0.2465116279069767,0.1255813953488372,0.1069767441860465,2.3043478260869565,0.5094339622641509,0.8113207547169812,0.217391304347826,0.9545454545454546,0.3720930232558139,0.7615023474178667,97.32000000000336,6.338028169014085,21,30.45000000000072,1.4500000000000344,3,0.1643192488262911,0.0440233387053012,1.1704528331756592
44,163,0.9357142857142866,0.7965174129353231,0.0368098159509202,3.736196319018405,11.345039933878512,1679.0509921177847,6.97101800489282,0.45,0.0368098159509202,5.28999255223881,5.850268000000002,4.5165,576.5,568.5,562.0,471.0,587.25,438.0,923.1011204481794,166.09621523027818,2806.454901960785,3.947352941176469,4.442926829268292,3.0645000000000007,0.0429447852760736,0.1042944785276073,0.0245398773006134,0.0674846625766871,0.0368098159509202,0.1656441717791411,0.0368098159509202,0.263803680981595,0.1104294478527607,0.1226993865030674,2.15,0.4186046511627907,0.627906976744186,0.55,0.963855421686747,0.4478527607361963,0.9509717314487892,64.59000000000177,8.362779740871613,4,3.3000000000000473,0.8250000000000118,1,0.0588928150765606,0.0505773089826107,1.651206135749817
46,151,0.94718309859155,0.832513661202185,0.0066225165562913,3.7682119205298017,10.796994747778472,2307.948724934866,7.486853820694667,0.2105263157894736,0.0132450331125827,5.119408271186441,4.3295739428571425,6.968421052631579,545.0,546.8,542.0,494.375,606.8,307.0,528.4287138584249,306.381512605042,973.7223942208466,3.98728813559322,4.65,2.9263157894736844,0.0331125827814569,0.0927152317880794,0.0264900662251655,0.0662251655629139,0.0397350993377483,0.1788079470198675,0.0,0.23841059602649,0.1589403973509933,0.1258278145695364,1.894736842105263,0.6666666666666666,0.75,0.5263157894736842,0.735632183908046,0.3973509933774834,0.8185917427339306,63.21000000000206,6.915487907291642,17,13.9800000000001,0.8223529411764765,5,0.2201559820673369,0.049126960337162,1.6293957233428955
49,157,0.9601351351351356,0.8598958333333334,0.0636942675159235,4.1528662420382165,10.728251060540291,1905.8157266312855,7.821251467782697,0.1176470588235294,0.0573248407643312,5.158339767857144,5.177788696969697,4.589411764705882,588.3333333333334,552.3333333333334,626.0,452.6666666666667,561.0,364.0,385.9797041623668,243.31718569780855,787.9630911188005,3.934561403508772,4.361764705882353,3.34,0.0387096774193548,0.1225806451612903,0.0580645161290322,0.0580645161290322,0.0258064516129032,0.1612903225806451,0.0580645161290322,0.2193548387096774,0.1354838709677419,0.1096774193548387,2.0,0.6176470588235294,0.7352941176470589,0.5294117647058824,0.9375,0.3677419354838709,0.9651493598862304,81.42000000000239,7.136083451872926,5,2.910000000000035,0.582000000000007,1,0.0592697961119013,0.0314988009631633,1.2355647087097168
50,352,0.9393586005830912,0.7955624355005184,0.03125,3.730113636363636,12.653984253736972,1770.1528077277271,8.528028654224418,0.4545454545454545,0.0198863636363636,5.39582645038168,5.715246424657535,4.876818181818182,542.8666666666667,534.75,556.0,479.06666666666666,575.375,409.4,1030.5923076923084,303.2271241830066,2422.8123885918008,3.874341085271317,4.553661971830985,3.000454545454545,0.04,0.12,0.0428571428571428,0.0571428571428571,0.0371428571428571,0.1657142857142857,0.0285714285714285,0.2085714285714285,0.1228571428571428,0.1257142857142857,1.6590909090909092,0.589041095890411,0.7945205479452054,0.4545454545454545,0.8041237113402062,0.38,0.9754862236629174,144.45000000000482,8.265802269043759,7,3.600000000000035,0.5142857142857193,3,0.0472717450027012,0.0844997763633728,2.22684645652771
54,174,0.9448484848484856,0.8149425287356313,0.0632183908045977,3.85632183908046,11.448214294319625,1385.5748517890447,7.126121609641692,0.3125,0.028735632183908,4.588174971014493,4.904499999999999,3.944374999999999,538.4285714285714,529.4,561.0,587.0,626.0,489.5,783.6203466894004,201.82696078431377,2235.229166666667,3.8930434782608705,4.4405,3.2837500000000004,0.0751445086705202,0.0924855491329479,0.0462427745664739,0.0635838150289017,0.0520231213872832,0.1618497109826589,0.0520231213872832,0.2312138728323699,0.1098265895953757,0.0924855491329479,2.5,0.475,0.7,0.6875,0.9885057471264368,0.3988439306358382,0.960034822394102,83.8200000000025,7.192816373937939,5,3.4800000000000426,0.6960000000000085,1,0.0572676462893148,0.0356507934629917,1.3000240325927734
56,179,0.9147058823529424,0.7355555555555564,0.0391061452513966,3.983240223463687,11.917922994543073,1690.7035219036538,6.577428816217036,0.0625,0.0335195530726257,4.55349065277778,4.473377195652174,3.9249999999999994,568.7142857142857,540.75,583.0,505.7142857142857,603.5,510.5,538.0249798549557,345.40175219023786,1051.5575980392157,4.293972602739727,4.631914893617022,3.920625,0.0561797752808988,0.1348314606741573,0.0280898876404494,0.0112359550561797,0.0337078651685393,0.2303370786516854,0.0280898876404494,0.2640449438202247,0.1179775280898876,0.0898876404494382,2.9375,0.4468085106382978,0.8723404255319149,0.125,0.8736842105263158,0.4101123595505618,0.9292895442359532,83.19000000000254,7.227435210008937,5,6.300000000000081,1.2600000000000162,2,0.0558534405719392,0.0536637641489505,1.36137592792511
59,126,0.9111111111111116,0.7340206185567011,0.0555555555555555,3.7063492063492065,11.077597650642044,1390.43104824855,6.147008563985761,0.125,0.0317460317460317,4.749791666666667,4.81235294117647,4.529999999999999,523.75,517.6666666666666,542.0,549.75,630.6666666666666,307.0,472.5112837587864,312.5474297827239,1093.4215686274508,4.1352941176470575,4.418648648648649,3.4175,0.0634920634920634,0.1111111111111111,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.2142857142857142,0.0476190476190476,0.3015873015873015,0.0793650793650793,0.0634920634920634,4.75,0.2631578947368421,0.7105263157894737,0.75,1.0,0.4285714285714285,0.889774859287079,56.910000000001574,7.113821138211382,9,7.020000000000091,0.7800000000000101,4,0.1407129455909943,0.0360111929476261,1.4584267139434814
61,113,0.8990384615384616,0.6940476190476192,0.0,3.707964601769912,11.314237826556688,1585.0653274506085,5.362108949786505,0.5714285714285714,0.0088495575221238,4.585673224489796,4.545696606060606,4.521428571428571,511.25,511.25,,589.5,589.5,,1068.716862745098,232.67474048442904,3105.7450980392155,4.13,4.693333333333334,2.943571428571429,0.0176991150442477,0.1327433628318584,0.0,0.0442477876106194,0.0353982300884955,0.247787610619469,0.0,0.3008849557522124,0.0973451327433628,0.1238938053097345,2.4285714285714284,0.3235294117647059,0.8235294117647058,0.3571428571428571,0.7936507936507936,0.4424778761061947,0.8046875000000214,46.35000000000124,6.614583333333333,14,11.22000000000018,0.8014285714285843,3,0.2430555555555555,0.0512909330427646,1.5770694017410278
83,138,0.9263565891472876,0.7721712538226286,0.0289855072463768,3.739130434782609,11.45742243127174,1399.3400465846464,6.043921368387116,0.2272727272727272,0.0289855072463768,4.328000000000001,4.225142857142857,4.392727272727272,533.6666666666666,515.8333333333334,569.3333333333334,528.6666666666666,620.6666666666666,344.6666666666667,813.5794117647059,236.56806722689072,1742.901069518717,4.064500000000001,4.644857142857145,3.325454545454545,0.0217391304347826,0.1304347826086956,0.0072463768115942,0.0434782608695652,0.036231884057971,0.1956521739130435,0.0217391304347826,0.2536231884057971,0.0942028985507246,0.1594202898550724,1.5909090909090908,0.3714285714285714,0.7714285714285715,0.2727272727272727,0.8648648648648649,0.4347826086956521,0.8216292134831694,52.6500000000015,7.397003745318353,15,11.400000000000164,0.7600000000000109,4,0.2340823970037453,0.0571089014410972,1.3830296993255615
84,147,0.8992753623188413,0.7242937853107351,0.0068027210884353,3.639455782312925,11.048856489696162,2994.259552067242,6.92820323027551,0.3529411764705882,0.0068027210884353,4.953593612903228,5.101570100000002,4.576470588235294,548.8,533.8333333333334,571.25,539.2,579.0,479.5,849.5370018975334,370.0495098039215,2122.782006920415,4.230983606557376,4.668974358974357,3.3935294117647063,0.0340136054421768,0.1292517006802721,0.0272108843537414,0.0544217687074829,0.0408163265306122,0.2312925170068027,0.0068027210884353,0.272108843537415,0.0816326530612244,0.1156462585034013,2.3529411764705883,0.3,0.85,0.4705882352941176,0.8375,0.4217687074829932,0.7657916324856674,56.01000000000171,6.890894175553733,14,17.10000000000029,1.2214285714285922,0,0.1914137270987148,0.0427666008472442,1.3211923837661743
85,234,0.9395555555555574,0.7978861788617879,0.0042735042735042,3.7051282051282057,12.327488896744084,1621.8522234847223,7.190924955066747,0.16,0.0042735042735042,4.390187952941178,4.146036592592593,4.905199999999999,555.5,556.75,554.875,427.8333333333333,625.75,328.875,608.0419202163625,379.30602240896366,1029.64,4.171860465116279,4.621272727272727,3.3684,0.0256410256410256,0.094017094017094,0.0512820512820512,0.1025641025641025,0.047008547008547,0.1709401709401709,0.0042735042735042,0.2393162393162393,0.1111111111111111,0.1068376068376068,2.24,0.4642857142857143,0.7142857142857143,0.96,0.7593984962406015,0.376068376068376,0.9347945205479752,102.36000000000328,7.406392694063927,8,7.110000000000103,0.8887500000000129,1,0.0730593607305936,0.0399045459926128,1.3796801567077637
86,449,0.8947727272727264,0.7625396825396844,0.0311804008908685,3.8396436525612474,13.729672180291626,1540.4281612364791,7.9756031112928465,0.2127659574468085,0.0155902004454342,4.7230986818181835,4.618641283018868,4.898297872340428,539.9130434782609,532.6875,568.2,545.9565217391304,591.5625,378.6,768.4618616677445,513.1194135311783,1582.529411764706,4.049999999999997,4.463518518518522,3.360652173913043,0.0553097345132743,0.1460176991150442,0.0287610619469026,0.0376106194690265,0.0486725663716814,0.2057522123893805,0.0110619469026548,0.245575221238938,0.0929203539823008,0.1039823008849557,2.3617021276595747,0.3783783783783784,0.8378378378378378,0.3617021276595745,0.8007968127490039,0.4092920353982301,0.9636880328386818,183.1200000000063,8.420166298284391,13,6.870000000000122,0.5284615384615479,5,0.0684138511735606,0.045663733035326,1.240925669670105
88,202,0.9056994818652868,0.7410404624277465,0.0198019801980198,3.762376237623762,12.17815090608135,1887.3840701870952,6.754536429410802,0.3333333333333333,0.0049504950495049,4.7681832105263195,4.904555480000001,4.380384047619048,546.5,544.2857142857143,562.0,580.0,605.7142857142857,400.0,711.2229102167188,346.2772549019608,1683.3828197945847,4.1117105263157905,4.4858,3.426666666666667,0.0247524752475247,0.1534653465346534,0.0297029702970297,0.0297029702970297,0.0693069306930693,0.198019801980198,0.0148514851485148,0.2524752475247525,0.1089108910891089,0.1039603960396039,2.4285714285714284,0.4313725490196078,0.7843137254901961,0.2857142857142857,0.7413793103448276,0.3811881188118812,0.9246747636491728,66.15000000000188,9.631155134607134,6,5.370000000000053,0.8950000000000089,4,0.0838707268616005,0.0461654365062713,1.3791029453277588
89,210,0.928358208955225,0.8036832412523028,0.019047619047619,3.966666666666667,11.323858891960564,2212.596219607228,8.28078671210825,0.1739130434782608,0.0333333333333333,5.028075797468356,5.334956260869567,4.5804347826086955,577.7857142857143,583.5,573.0,482.42857142857144,604.6666666666666,365.57142857142856,540.9071078431373,177.23237380058407,1391.1815856777496,4.057848101265825,4.521304347826086,3.3247826086956516,0.0473933649289099,0.1374407582938388,0.0331753554502369,0.0521327014218009,0.0473933649289099,0.1563981042654028,0.0189573459715639,0.2227488151658767,0.1279620853080568,0.1090047393364928,2.0434782608695654,0.574468085106383,0.7021276595744681,0.4782608695652174,0.773109243697479,0.3838862559241706,0.8492196209587801,91.4100000000031,7.1348940914158305,18,16.200000000000216,0.900000000000012,4,0.1672240802675585,0.0399453602731227,1.422573208808899
